unique_key,complaint_text,agency,agency_name,borough,created_date,status,open_data_channel_type
67611131,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:26:42.000,Closed,ONLINE
67611102,problem: snow or ice. details: snow tracking. location type: street. borough: bronx,DSNY,Department of Sanitation,bronx,2026-01-25T23:25:53.000,Closed,MOBILE
67617002,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:24:02.000,Closed,ONLINE
67613058,problem: noise - street/sidewalk. details: loud talking. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-25T23:23:54.000,Closed,MOBILE
67614114,problem: snow or ice. details: snow tracking. location type: street. borough: manhattan,DSNY,Department of Sanitation,manhattan,2026-01-25T23:23:09.000,Closed,ONLINE
67614530,problem: noise - residential. details: loud talking. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:22:51.000,Closed,MOBILE
67606755,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:22:29.000,Closed,ONLINE
67614365,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-25T23:22:16.000,Closed,ONLINE
67612576,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:21:18.000,Closed,MOBILE
67608564,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:20:38.000,Closed,ONLINE
67614115,problem: snow or ice. details: snow tracking. location type: street. borough: bronx,DSNY,Department of Sanitation,bronx,2026-01-25T23:20:34.000,Closed,ONLINE
67615998,problem: noise - residential. details: loud talking. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:20:23.000,Closed,MOBILE
67617076,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:20:06.000,Closed,MOBILE
67615973,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:19:23.000,Closed,MOBILE
67608146,problem: illegal parking. details: paper license plates. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:19:19.000,Closed,MOBILE
67605513,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:18:31.000,Closed,MOBILE
67609841,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:18:17.000,Closed,MOBILE
67611493,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:18:03.000,Closed,ONLINE
67611150,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:17:12.000,Closed,MOBILE
67614141,problem: snow or ice. details: snow tracking. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-25T23:16:52.000,Closed,MOBILE
67606549,problem: animal-abuse. details: no shelter. location type: residential building. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:16:43.000,Closed,ONLINE
67609759,problem: snow or ice. details: snow tracking. location type: street. borough: queens,DSNY,Department of Sanitation,queens,2026-01-25T23:16:40.000,Closed,ONLINE
67609693,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:16:12.000,Closed,MOBILE
67615995,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T23:15:47.000,Closed,ONLINE
67611410,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:15:29.000,Closed,MOBILE
67612848,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T23:15:19.000,Closed,MOBILE
67606795,problem: snow or ice. details: snow tracking. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-25T23:14:42.000,Closed,PHONE
67615653,problem: snow or ice. details: snow tracking. location type: street. borough: queens,DSNY,Department of Sanitation,queens,2026-01-25T23:14:28.000,Closed,ONLINE
67609842,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:14:12.000,Closed,MOBILE
67607115,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:14:07.000,Closed,ONLINE
67612878,problem: traffic. details: congestion/gridlock. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:13:55.000,Closed,PHONE
67612598,problem: snow or ice. details: snow tracking. location type: street. borough: queens,DSNY,Department of Sanitation,queens,2026-01-25T23:13:48.000,Closed,ONLINE
67612616,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:13:13.000,Closed,PHONE
67615825,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-25T23:12:19.000,Closed,PHONE
67606685,problem: snow or ice. details: snow tracking. location type: street. borough: bronx,DSNY,Department of Sanitation,bronx,2026-01-25T23:12:13.000,Closed,ONLINE
67614384,problem: noise - residential. details: loud television. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T23:11:27.000,Closed,MOBILE
67612677,problem: snow or ice. details: snow tracking. location type: street. borough: staten island,DSNY,Department of Sanitation,staten island,2026-01-25T23:11:24.000,Closed,ONLINE
67606980,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:10:28.000,Closed,MOBILE
67614011,problem: encampment. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-25T23:10:10.000,Closed,ONLINE
67608203,problem: snow or ice. details: snow tracking. location type: street. borough: manhattan,DSNY,Department of Sanitation,manhattan,2026-01-25T23:09:39.000,Closed,ONLINE
67606920,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:09:20.000,Closed,MOBILE
67612999,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T23:09:17.000,Closed,ONLINE
67606977,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:09:06.000,Closed,MOBILE
67605630,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:08:22.000,Closed,ONLINE
67612805,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:07:29.000,Closed,MOBILE
67611166,problem: snow or ice. details: snow tracking. location type: street. borough: queens,DSNY,Department of Sanitation,queens,2026-01-25T23:07:07.000,Closed,ONLINE
67608222,problem: snow or ice. details: snow tracking. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-25T23:06:53.000,Closed,MOBILE
67614116,problem: snow or ice. details: snow tracking. location type: street. borough: queens,DSNY,Department of Sanitation,queens,2026-01-25T23:05:41.000,Closed,ONLINE
67609770,problem: snow or ice. details: snow tracking. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-25T23:04:10.000,Closed,MOBILE
67615542,problem: snow or ice. details: snow tracking. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-25T23:03:57.000,Closed,MOBILE
67611485,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-25T23:02:55.000,Closed,ONLINE
67610063,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T23:02:19.000,Closed,ONLINE
67612812,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:02:17.000,Closed,MOBILE
67608634,problem: noise - street/sidewalk. details: loud music/party. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-25T23:02:11.000,Closed,ONLINE
67617198,problem: snow or ice. details: snow tracking. location type: street. borough: queens,DSNY,Department of Sanitation,queens,2026-01-25T23:01:48.000,Closed,ONLINE
67614538,problem: noise - street/sidewalk. details: loud music/party. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-25T23:01:35.000,Closed,ONLINE
